gene_id	transcript_id	baseline_top3_mean_score	baseline_rank	n_windows	best_window_region_type	best_window_is_CDS	best_window_is_5UTR	best_window_is_3UTR	best_window_is_ncRNA	best_window_is_unknown	top3_CDS_fraction	top3_UTR_fraction	top3_ncRNA_fraction	top3_unknown_fraction	top3_inverted_repeat_score_mean	top3_palindrome_score_mean	top3_reverse_complement_4mer_density_mean	top3_reverse_complement_5mer_density_mean	top3_reverse_complement_6mer_density_mean	top3_local_self_complementarity_score_mean	top3_simple_repeat_score_mean	top3_stem_like_score_mean	top3_structure_peakiness_score_mean	top3_longest_high_paired_run_mean	top3_paired_run_density_mean	top3_max_local_paired_mean_41nt_mean	top3_max_local_paired_mean_81nt_mean	max_stem_like_score	max_longest_high_paired_run	score	audit_group	top_k_group
LOC_Os06g41010	LOC_Os06g41010.1	0.9500599066666666	3359	72	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.3453504404882215	0.04066987721810058	0.5431472081218275	0.24319727891156462	0.08717948717948719	0.18656156156156156	0.03980231027782374	0.6991293368688445	0.2637765810790883	25.0	0.5883333333333333	0.8840546772732	0.7539717734105302	0.701299769277495	25.0	2.4785595435310857	Top200 false positives	200
LOC_Os07g09200	LOC_Os07g09200.1	0.9632657666666667	2083	14	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.48150849392691303	0.05346435854050067	0.7529610829103214	0.4200680272108843	0.1452991452991453	0.42254754754754753	0.049164210606222426	0.6272678533866799	0.2896928973095392	20.333333333333332	0.5166666666666666	0.8568035601600399	0.70464313962332	0.6973389465828251	24.0	2.476724809857285	Top200 false positives	200
LOC_Os03g54063	LOC_Os03g54063.1	0.9821567333333332	564	86	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.5663845394773603	0.17757386437589484	0.6395939086294417	0.39115646258503406	0.2324786324786325	0.6798048048048049	0.05977216066038062	0.5894471174203929	0.21858489119409438	17.0	0.515	0.828341352261179	0.7603766358928916	0.6222863074822156	18.0	2.472456659616463	Top200 false positives	200
LOC_Os02g12654	LOC_Os02g12654.2	0.9783403333333331	835	38	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.6071256652583702	0.07126556466657989	0.7529610829103214	0.5289115646258503	0.3282051282051282	0.5922172172172172	0.06845516589523333	0.6138197364458224	0.21690884140472289	16.666666666666668	0.5950000000000001	0.8297925426708005	0.7258043213145723	0.7416854587221534	25.0	2.4717800458795387	Top200 false positives	200
LOC_Os11g02400	LOC_Os11g02400.1	0.9843729133333332	421	38	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.560584509993502	0.06270987895353378	0.7140439932318104	0.43707482993197283	0.26153846153846155	0.47359859859859865	0.0449443828323951	0.588021067422903	0.2800508340712515	15.0	0.5833333333333334	0.8057298689353756	0.7518117837454557	0.5885787377318715	15.0	2.4714475255377577	Top200 false positives	200
LOC_Os07g35260	LOC_Os07g35260.1	0.8765524766666667	11224	93	unknown	0.0	0.0	0.0	0.0	1.0	0.3333333333333333	0.0	0.0	0.6666666666666666	0.6420920013559607	0.06434986333463491	0.7563451776649747	0.5238095238095238	0.3333333333333333	0.596971971971972	0.057289952874687765	0.710144707542771	0.22444246197579987	25.0	0.6383333333333333	0.8671007892949797	0.8314347218093557	0.745238492391943	25.0	2.4674800833092165	Top200 false positives	200
LOC_Os01g33204	LOC_Os01g33204.1	0.99496473	25	45	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.5459750231867708	0.07037615514772876	0.7715736040609137	0.5017006802721088	0.28205128205128205	0.34121621621621623	0.07015953517793933	0.5721276467796265	0.30961945619634407	15.333333333333334	0.5299999999999999	0.8030496070055458	0.7010375908863398	0.6369192430449696	19.0	2.4662346549593135	Top200 false positives	200
LOC_Os02g07840	LOC_Os02g07840.2	0.9228769866666666	6204	50	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.38408701922842603	0.04496073582367999	0.583756345177665	0.2568027210884354	0.09914529914529914	0.314064064064064	0.028681632176503238	0.7040548598540185	0.2650923977551922	26.0	0.5916666666666667	0.8704979128953888	0.7517765186451099	0.7278236066616648	26.0	2.4610135042083146	Top200 false positives	200
LOC_Os02g48390	LOC_Os02g48390.1	0.9421551033333332	4180	34	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.5568409251476693	0.035576380754045726	0.7021996615905245	0.4200680272108843	0.26666666666666666	0.4508258258258258	0.04174884335719761	0.6855231494438357	0.2129452693206011	23.666666666666668	0.5750000000000001	0.8899027816648409	0.8133641932726888	0.7552937825520835	26.0	2.4551197131971234	Top200 false positives	200
LOC_Os04g44590	LOC_Os04g44590.1	0.9473742	3635	61	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.549691123360449	0.04662675170289384	0.7631133671742809	0.4115646258503401	0.23418803418803416	0.42292292292292294	0.03657470226259391	0.6179019340783923	0.24421546316915924	15.333333333333334	0.5766666666666667	0.8937058022351771	0.8407225120705341	0.6618315757968563	17.0	2.447389221475194	Top200 false positives	200
LOC_Os10g38610	LOC_Os10g38610.1	0.9871787433333332	258	22	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.5600113728467607	0.06701809189118833	0.7563451776649747	0.5085034013605442	0.3162393162393162	0.46896896896896895	0.0392052772908651	0.5840834985451324	0.27667595119245586	15.666666666666666	0.5566666666666666	0.803917162302064	0.7657172150082058	0.6094337801429315	17.0	2.440182190165654	Top200 false positives	200
LOC_Os06g17410	LOC_Os06g17410.1	0.9469081333333332	3691	26	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.5543942742238609	0.09166558202091198	0.7580372250423012	0.4438775510204082	0.2581196581196581	0.47860360360360366	0.04546624347373401	0.6508318633891057	0.22661664047548857	21.333333333333332	0.6	0.8191622568339838	0.7392716393058683	0.6944958085160914	26.0	2.4397108245660584	Top200 false positives	200
LOC_Os03g56110	LOC_Os03g56110.2	0.9931296466666666	55	65	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.688479663432528	0.08392121133237884	0.805414551607445	0.620748299319728	0.4153846153846154	0.6008508508508509	0.09263066973747607	0.5568398036801718	0.266080575630229	14.666666666666666	0.49	0.8138527443738489	0.7059915742756407	0.6273101087120491	22.0	2.4361915022410776	Top200 false positives	200
LOC_Os08g42950	LOC_Os08g42950.1	0.95782034	2654	27	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.4385380663118154	0.03648314460497201	0.7326565143824028	0.31292517006802717	0.10256410256410257	0.3778778778778779	0.0364091827834347	0.6315296050332749	0.28547494495427733	19.0	0.55	0.8695888150998249	0.7436445649759268	0.6673320193407012	19.0	2.435311773703404	Top200 false positives	200
LOC_Os01g72120	LOC_Os01g72120.1	0.9574861233333332	2691	20	CDS	1.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.3333333333333333	0.6402784043356923	0.10441667751312422	0.7749576988155669	0.5221088435374149	0.3213675213675214	0.5829579579579579	0.07187395087903076	0.6308795554205008	0.292644120598993	21.0	0.5333333333333333	0.834305332928169	0.7267967293291915	0.7094114046174337	29.0	2.4351943091660306	Top200 false positives	200
LOC_Os03g20420	LOC_Os03g20420.3	0.9467643666666667	3703	168	CDS	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.6020766915183159	0.04076532604451386	0.7461928934010152	0.48809523809523814	0.37094017094017095	0.40515515515515516	0.03174154089785925	0.6796276033086183	0.2704463358856924	20.0	0.625	0.9138828099258549	0.7348685200812884	0.6822541612919754	20.0	2.4351154464791387	Top200 true positives	200
LOC_Os12g40560	LOC_Os12g40560.2	0.9944659533333334	31	99	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.538581928795852	0.055976398108377796	0.7292724196277497	0.45748299319727886	0.27179487179487183	0.34547047047047047	0.07963737859191929	0.6359688009543792	0.2749868661934329	23.0	0.5316666666666667	0.8012397361964716	0.669849730322881	0.8296915032030121	36.0	2.434422864680123	Top200 false positives	200
LOC_Os11g01875	LOC_Os11g01875.4	0.9846089233333334	404	294	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.5234820987504092	0.028825545576814614	0.6717428087986463	0.36394557823129253	0.18119658119658122	0.4005255255255255	0.05072154876937305	0.5992286077682888	0.332353959548217	19.0	0.525	0.7976858233048665	0.6586431968849872	0.6309706177750254	21.0	2.4308537275239894	Top200 false positives	200
LOC_Os04g53214	LOC_Os04g53214.2	0.9599724766666666	2433	60	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.4640258634348555	0.05000216929150939	0.7140439932318104	0.3775510204081633	0.18461538461538463	0.3772522522522523	0.03513767210032301	0.612770572135119	0.24799332095410234	14.0	0.6333333333333333	0.8549783830720236	0.7234819462760487	0.6249941176127612	14.0	2.4302898277144043	Top200 false positives	200
LOC_Os09g30140	LOC_Os09g30140.1	0.9572322333333334	2717	18	unknown	0.0	0.0	0.0	0.0	1.0	0.3333333333333333	0.0	0.0	0.6666666666666666	0.5268343564500199	0.08571738470215629	0.6954314720812182	0.4268707482993197	0.26837606837606837	0.3546046046046046	0.036339096951408086	0.6980102114173455	0.24796406237027968	28.333333333333332	0.545	0.8490306342520366	0.7396918299757403	0.8807688643292684	41.0	2.4269850789973657	Top200 false positives	200
LOC_Os06g12455	LOC_Os06g12455.1	0.97055406	1439	21	unknown	0.0	0.0	0.0	0.0	1.0	0.3333333333333333	0.0	0.0	0.6666666666666666	0.5417939135814408	0.06273591045164649	0.6869712351945854	0.4336734693877551	0.25811965811965815	0.4413163163163163	0.03315678510880163	0.6133655745291776	0.24841680727017823	14.333333333333334	0.61	0.8717633902541994	0.7712386586538558	0.6935918337349002	17.0	2.4252981874838113	Top200 false positives	200
LOC_Os09g36190	LOC_Os09g36190.1	0.9654833	1872	106	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.5489131338623724	0.0950757082736778	0.7648054145516073	0.4523809523809524	0.28376068376068375	0.41028528528528535	0.05592269756233998	0.6075323608444959	0.21752834500805018	15.0	0.595	0.8525970825334875	0.7636762406109782	0.6125323603599052	15.0	2.416876520925232	Top200 false positives	200
LOC_Os01g45110	LOC_Os01g45110.1	0.99131115	101	36	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.7118535020130379	0.08228122695127771	0.7868020304568528	0.6462585034013606	0.4512820512820513	0.674924924924925	0.08479930848695594	0.6452505395987492	0.17221321697517109	23.0	0.5666666666666667	0.7940849521295812	0.763270821590973	0.6719905530727975	24.0	2.413426406715497	Top200 false positives	200
LOC_Os02g16490	LOC_Os02g16490.1	0.9754251133333334	1048	84	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.532449423341374	0.10614343355460105	0.6565143824027072	0.35884353741496594	0.24273504273504276	0.4874874874874875	0.0451314366926196	0.6164207920472474	0.21246445022603522	17.0	0.5750000000000001	0.8492623761417422	0.7594724206767455	0.7679533462020441	27.0	2.4092310985436782	Top200 true positives	200
LOC_Os12g44310	LOC_Os12g44310.2	0.99432979	33	94	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.631544492599605	0.0857087075361187	0.817258883248731	0.5544217687074829	0.31794871794871793	0.5236486486486487	0.07218847484389268	0.5858119308399314	0.23515535106902474	16.333333333333332	0.5283333333333334	0.8207691258531277	0.71513721972336	0.694432631081682	22.0	2.406011390302056	Top200 false positives	200
LOC_Os08g02230	LOC_Os08g02230.1	0.990583	122	58	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.5796937155022724	0.08655473122478198	0.7225042301184432	0.4744897959183674	0.27179487179487183	0.5963463463463463	0.0854097746472211	0.5676773898452924	0.2692177123055663	15.333333333333334	0.49333333333333335	0.8263655028692106	0.6865838545340077	0.6756024517276421	20.0	2.4055574651294553	Top200 false positives	200
LOC_Os01g50460	LOC_Os01g50460.1	0.9448891133333333	3909	21	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.4864051021193878	0.045763373682155405	0.6666666666666666	0.2993197278911565	0.13846153846153844	0.3275775775775776	0.03866518145967037	0.6808863528698764	0.26430049440232645	25.666666666666668	0.5583333333333332	0.8426590586096291	0.7570899484579455	0.7769349732437755	30.0	2.40016874305078	Top200 false positives	200
LOC_Os06g20879	LOC_Os06g20879.1	0.9935749133333333	45	86	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.45384151007066165	0.03817519198229858	0.766497461928934	0.39795918367346933	0.1658119658119658	0.3278278278278279	0.05173664480940846	0.6191075822266784	0.25939285311327187	18.333333333333332	0.53	0.8689894133467017	0.7441944504470982	0.6441534870426829	19.0	2.3986338717134092	Top200 false positives	200
LOC_Os11g39670	LOC_Os11g39670.2	0.85502404	13431	88	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.5322483659140657	0.04496941298971755	0.7225042301184432	0.4217687074829932	0.23931623931623933	0.27765265265265265	0.026559526855089232	0.6880082828501054	0.23087154428570592	20.666666666666668	0.6366666666666667	0.9106915152169824	0.8089707920580734	0.7054807271996165	22.0	2.394159477652514	Top200 true positives	200
LOC_Os02g21550	LOC_Os02g21550.1	0.9182944366666668	6745	24	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.566615013638219	0.1205778992581023	0.6598984771573604	0.4013605442176871	0.21538461538461537	0.5564314314314315	0.04829806904370548	0.5906468370290306	0.3020975843265775	19.0	0.43166666666666664	0.8652738444204253	0.7153609262572395	0.6032567789496445	19.0	2.393363663126061	Top200 false positives	200
LOC_Os01g09570	LOC_Os01g09570.1	0.9111499	7561	43	CDS	1.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.6666666666666666	0.508511181535112	0.16057529610829102	0.5346869712351946	0.26360544217687076	0.17094017094017092	0.6844344344344345	0.04601363876177528	0.6230867167475425	0.23342126510296787	16.333333333333332	0.5916666666666667	0.8692601502426273	0.7663735820923323	0.6875699696114393	19.0	2.3926158536213955	Top200 false positives	200
LOC_Os10g13550	LOC_Os10g13550.3	0.970026	1483	91	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.3891281207017248	0.03391904204086945	0.6243654822335026	0.3333333333333333	0.12307692307692307	0.28153153153153154	0.049829525806003284	0.5986235368413331	0.2825105334561609	14.0	0.5566666666666666	0.8892039438573326	0.6737844360218125	0.6138883990000904	14.0	2.3915130073271156	Top200 false positives	200
LOC_Os10g28860	LOC_Os10g28860.1	0.9669322733333332	1763	25	unknown	0.0	0.0	0.0	0.0	1.0	0.3333333333333333	0.0	0.0	0.6666666666666666	0.5232261285343228	0.060154453555468786	0.7851099830795262	0.4659863945578231	0.2153846153846154	0.3996496496496497	0.049884047241186676	0.6105735965472895	0.23308541435387828	13.0	0.62	0.8867207896418687	0.794480319376345	0.6205735965472896	13.0	2.391086019130381	Top200 false positives	200
LOC_Os12g18374	LOC_Os12g18374.2	0.9947159833333332	29	139	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.6240068615739391	0.09847715736040609	0.751269035532995	0.48979591836734687	0.3145299145299145	0.5644394394394395	0.08421875354883601	0.5906704981927949	0.2248676787275765	16.666666666666668	0.5516666666666666	0.8036781612450513	0.6987072150893662	0.6430229048806477	17.0	2.390024264664872	Top200 false positives	200
LOC_Os06g23274	LOC_Os06g23274.1	0.97979385	730	121	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.5430152788238357	0.06272723328560892	0.7225042301184432	0.4506802721088435	0.2888888888888889	0.3363363363363363	0.049986303620335404	0.6294859304983764	0.24652392109844792	20.333333333333332	0.5499999999999999	0.8301244581617961	0.7265333506305521	0.7965329156270841	28.0	2.385242872426092	Top200 true positives	200
LOC_Os01g70400	LOC_Os01g70400.1	0.97824165	843	29	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.4863210448054538	0.05179834266128683	0.6920473773265652	0.3605442176870748	0.19658119658119658	0.4602102102102103	0.04251931208762518	0.6624243890819188	0.27783736581123003	27.0	0.5266666666666666	0.7856065005790898	0.7154076567893165	0.6960875946913309	27.0	2.381252347416841	Top200 false positives	200
LOC_Os01g29820	LOC_Os01g29820.1	0.9687272	1583	51	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.562104825980823	0.052592303353724675	0.7445008460236885	0.4013605442176871	0.22735042735042735	0.4373123123123123	0.04126043289581431	0.6490068895190066	0.20381592678829918	19.666666666666668	0.6183333333333334	0.8370206685570198	0.7838291023003222	0.7664554294338073	24.0	2.3774483896948606	Top200 true positives	200
LOC_Os02g03750	LOC_Os02g03750.1	0.9454582166666666	3850	38	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.5352467540574865	0.06448002082519849	0.6802030456852792	0.35884353741496594	0.19999999999999998	0.43718718718718713	0.05168699986227269	0.5845890320155034	0.2913404761078537	15.0	0.5133333333333333	0.8654337627131765	0.7423965430554048	0.6409956000103215	18.0	2.3711905375956537	Top200 false positives	200
LOC_Os03g29260	LOC_Os03g29260.2	0.914641	7169	32	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.49396823801464845	0.03985856219358758	0.6531302876480543	0.3622448979591837	0.19145299145299144	0.3185685685685686	0.03105462512474713	0.6562482160798256	0.23731331490529292	18.666666666666668	0.6233333333333334	0.878744648239477	0.7492711055916524	0.7361576038453638	24.0	2.3711722031294498	Top200 true positives	200
LOC_Os12g35480	LOC_Os12g35480.1	0.9409735866666664	4299	38	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.5203194466609985	0.07461495075708274	0.6920473773265652	0.39115646258503406	0.2222222222222222	0.5461711711711712	0.035735652862402385	0.6105382502628213	0.2018483209674077	13.0	0.6466666666666666	0.8599480841217972	0.8108192540000004	0.637429497493961	13.0	2.368585522054416	Top200 false positives	200
LOC_Os12g18729	LOC_Os12g18729.2	0.9843268166666668	423	343	CDS	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.6056287859949934	0.1265521280749707	0.7681895093062606	0.4098639455782313	0.24786324786324787	0.6022272272272272	0.04810063167801601	0.6464647541911944	0.17486219019018193	14.333333333333334	0.7050000000000001	0.8760609292402503	0.8190832819958281	0.6587068252447176	15.0	2.3672306471933884	Top200 false positives	200
LOC_Os04g38430	LOC_Os04g38430.2	0.9583487466666668	2595	56	CDS	1.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.6666666666666666	0.5615315715351974	0.06872749360059004	0.7072758037225042	0.4183673469387756	0.2239316239316239	0.5136386386386386	0.04473604987589715	0.6635260968092012	0.2551921538127367	23.666666666666668	0.605	0.793911623760937	0.7701776739010594	0.7273951404850658	29.0	2.3666690917096993	Top200 false positives	200
LOC_Os04g39600	LOC_Os04g39600.1	0.9665707833333332	1788	21	CDS	1.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.3333333333333333	0.5924941688973596	0.05005423228773482	0.7157360406091371	0.4557823129251701	0.23589743589743586	0.5550550550550551	0.05463467582549134	0.6790645501219483	0.20307724756555803	20.666666666666668	0.6466666666666666	0.8738603170325119	0.7977663857456095	0.7361072728692032	24.0	2.366253916206513	Top200 false positives	200
LOC_Os02g10600	LOC_Os02g10600.1	0.9644009033333332	1968	68	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.5904994746038982	0.2353724673521628	0.6362098138747885	0.3299319727891156	0.23760683760683762	0.7487487487487487	0.05751863365255192	0.5859233610158369	0.20596449911766346	19.333333333333332	0.45999999999999996	0.814436749714177	0.7265108210559735	0.683693510226118	25.0	2.364023677820711	Top200 false positives	200
LOC_Os05g37910	LOC_Os05g37910.2	0.9087507666666668	7843	61	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.4312594274740758	0.048344830578333116	0.6040609137055838	0.29591836734693877	0.1692307692307692	0.25375375375375375	0.02545066426896302	0.6088857066663623	0.38229583149635626	21.0	0.4416666666666667	0.8599904533324203	0.6729215535607357	0.6379164825997702	21.0	2.363742828141765	Top200 false positives	200
LOC_Os03g13460	LOC_Os03g13460.2	0.9378378033333332	4640	135	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.5265985220771298	0.028868931407002474	0.6937394247038918	0.4030612244897959	0.2512820512820513	0.39602102102102105	0.03668132651341052	0.6986112249511368	0.19184921083677298	24.333333333333332	0.62	0.8675003415200769	0.8042983915580152	0.8326695028165493	34.0	2.363736891946976	Top200 false positives	200
LOC_Os01g16060	LOC_Os01g16060.1	0.96121153	2297	60	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.5736808385974449	0.06448869799123606	0.7326565143824028	0.4608843537414966	0.2752136752136752	0.4552052052052052	0.041626775071103524	0.6082566839763466	0.21502724258169048	14.666666666666666	0.6233333333333334	0.8347700519290399	0.772319911193455	0.7201010208982762	18.0	2.3632265632579794	Top200 false positives	200
LOC_Os07g09150	LOC_Os07g09150.1	0.9080297533333334	7914	26	CDS	1.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.3333333333333333	0.5504029932601361	0.056839776129116226	0.6666666666666666	0.37585034013605445	0.23076923076923075	0.47872872872872874	0.023143264534800357	0.6559192012642133	0.28570152959836426	19.0	0.6	0.8927576037926404	0.8472761018776599	0.657740662349918	19.0	2.361453203910141	Top200 false positives	200
LOC_Os04g11970	LOC_Os04g11970.1	0.96132185	2285	30	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.489221644366677	0.03137229380884204	0.6243654822335025	0.36564625850340143	0.18119658119658122	0.4415665665665666	0.05245313669114996	0.6444852727150853	0.20648195714078912	17.333333333333332	0.645	0.8551224848119224	0.7751346515039357	0.7732375993185897	23.0	2.3597230114169916	Top200 false positives	200
LOC_Os12g17950	LOC_Os12g17950.1	0.9163591233333334	6979	27	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.48938140919649253	0.1477894919519285	0.5956006768189509	0.27040816326530615	0.15384615384615385	0.5381631631631633	0.05601388997722285	0.6119187553852878	0.2757142454265393	20.0	0.5016666666666666	0.8340895994891969	0.7308172873018209	0.721880706538999	28.0	2.3523800395378913	Top200 false positives	200
LOC_Os04g58070	LOC_Os04g58070.1	0.8969204566666665	9122	33	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.632480526809751	0.06959087162132847	0.820642978003384	0.5663265306122449	0.35726495726495733	0.47372372372372373	0.0284682108705686	0.6384808050196992	0.19663523434631278	16.666666666666668	0.645	0.853775748392431	0.7452224186418478	0.7379831801003557	21.0	2.3510983791059368	Top200 false positives	200
LOC_Os04g45650	LOC_Os04g45650.2	0.92478412	5987	51	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.5259275218847373	0.07382966723068246	0.7208121827411168	0.43707482993197283	0.25641025641025644	0.4097847847847848	0.059656689326522204	0.6304862084944397	0.25901676659302036	19.666666666666668	0.5650000000000001	0.8347919588166525	0.7477517147613651	0.6605254072483963	20.0	2.3505685676987618	Top200 false positives	200
LOC_Os04g26610	LOC_Os04g26610.1	0.96546108	1875	40	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.48392784252827764	0.08312725063994099	0.6582064297800337	0.3554421768707483	0.2188034188034188	0.40940940940940945	0.036962849799790615	0.5906165078468116	0.24303981562135035	13.333333333333334	0.605	0.8335161902071015	0.7213571343892887	0.6024596755097552	14.0	2.3496556368007857	Top200 false positives	200
LOC_Os03g29470	LOC_Os03g29470.1	0.99138474	95	23	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.5570325434647407	0.08572606186819386	0.7072758037225042	0.4336734693877551	0.2598290598290598	0.5788288288288289	0.07032524927973219	0.6011351287138816	0.22089499805563229	17.0	0.5866666666666667	0.7917387194749786	0.7369772607897535	0.6779370579293104	23.0	2.3487182832482385	Top200 false positives	200
LOC_Os07g03730	LOC_Os07g03730.1	0.8467689833333333	14208	17	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.5631409716181289	0.18774350297192935	0.6108291032148899	0.36904761904761907	0.24273504273504276	0.593093093093093	0.02826537712365154	0.5839262196946597	0.2676970196347084	14.0	0.57	0.831778659083979	0.7689043607240841	0.6289504955260735	16.0	2.34431212131989	Top200 false positives	200
LOC_Os06g36770	LOC_Os06g36770.2	0.9751125666666668	1070	142	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.45282139752770645	0.008460236886632826	0.7106598984771574	0.35034013605442177	0.1452991452991453	0.3911411411411412	0.047204161321269124	0.6611629248311526	0.25100160486916057	23.0	0.5750000000000001	0.8334887744934578	0.6915869381692673	0.6729817038435276	23.0	2.340645399876546	Top200 false positives	200
LOC_Os08g04300	LOC_Os08g04300.1	0.958548	2577	46	unknown	0.0	0.0	0.0	0.0	1.0	0.3333333333333333	0.0	0.0	0.6666666666666666	0.514486457107922	0.04495205865764242	0.6937394247038918	0.3962585034013606	0.23931623931623933	0.4097847847847848	0.04047673549905279	0.6511263161429222	0.2758585561667719	22.333333333333332	0.545	0.8500456150954333	0.7799292118461043	0.7620280642625762	27.0	2.3380333063888172	Top200 false positives	200
LOC_Os11g02300	LOC_Os11g02300.1	0.97777025	876	169	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.625748562992943	0.06282268211202222	0.8037225042301185	0.5527210884353742	0.37264957264957266	0.4552052052052053	0.05894998282657935	0.5679446907353596	0.25876426521808876	14.0	0.535	0.8188340722060786	0.6755083431432277	0.6379092320387927	17.0	2.3357716416400582	Top200 false positives	200
LOC_Os03g55230	LOC_Os03g55230.1	0.99759231	6	30	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.6522948975160724	0.07801639984381101	0.8104906937394247	0.5799319727891156	0.4068376068376069	0.4642142142142142	0.0983858171353964	0.5606461915737245	0.2712328401784743	15.666666666666666	0.515	0.7752719080545069	0.6895379247488799	0.6153710656825119	16.0	2.3332602937968843	Top200 false positives	200
LOC_Os05g41480	LOC_Os05g41480.2	0.9390679766666667	4501	59	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.4524822561407043	0.034739034231420024	0.6412859560067682	0.32312925170068024	0.13846153846153847	0.40953453453453453	0.05021998474862647	0.674430054868786	0.2719873412193792	26.0	0.5466666666666667	0.8266234979396914	0.7075576389767996	0.6816014967507463	26.0	2.3324515191670043	Top200 false positives	200
LOC_Os02g16040	LOC_Os02g16040.2	0.9228595466666666	6210	46	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.564994722946137	0.04751616122174498	0.7225042301184432	0.4557823129251701	0.22564102564102564	0.559934934934935	0.05077941345289019	0.6507966910468208	0.23032338452595527	21.333333333333332	0.59	0.8290567398071289	0.7522301516905733	0.7185195259156266	26.0	2.3306498962111863	Top200 false positives	200
